"TOA5","USL_Winch_IP","CR1000","83445","CR1000.Std.31","CPU:USL_1M_6H.cr1","21122","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)"
"TS","RN","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-05-26 18:01:27",334,9,1,0.992,13.349,56.92,0.992,0.995,99.74,10.43,7.44,0.8,-0.18,0.19,1.76,7.97,6.25,11.99
"2017-05-26 18:02:43",335,9,1,2.057,13.35,56.92,2.057,2.056,99.7,10.42,7.44,0.75,-0.17,0.19,1.82,8.2,6.25,11.98
"2017-05-26 18:03:59",336,9,1,3.035,13.342,56.94,3.035,3.038,99.57,10.41,7.44,0.93,-0.16,0.21,2.15,9.63,6.25,11.95
"2017-05-26 18:05:15",337,9,1,4.054,13.338,56.94,4.054,4.053,99.45,10.4,7.43,0.81,-0.17,0.19,2.23,9.98,6.25,11.91
"2017-05-26 18:06:31",338,9,1,5.057,13.264,57.03,5.057,5.059,99.01,10.37,7.42,0.78,-0.19,0.18,2.62,11.64,6.25,11.93
"2017-05-26 18:07:47",339,9,1,6.049,12.796,57.46,6.049,6.049,98.57,10.43,7.37,0.87,-0.14,0.23,2.84,12.58,6.25,11.93
"2017-05-26 18:09:03",340,9,1,7.066,11.507,58.05,7.066,7.068,95.05,10.36,7.25,0.85,-0.11,0.25,2.17,9.71,6.25,11.93
"2017-05-26 18:10:19",341,9,1,8.06,11.346,57.97,8.062,8.063,93.83,10.26,7.16,0.75,-0.15,0.22,2.5,11.13,6.25,11.93
"2017-05-26 18:11:35",342,9,1,9.02,10.666,58.12,9.022,9.022,90.94,10.11,7.06,0.72,-0.16,0.2,1.76,7.97,6.25,11.91
"2017-05-26 18:12:53",343,9,1,10.1,10.022,58.25,10.099,10.098,88.83,10.02,6.98,0.64,-0.2,0.16,1.29,5.96,6.25,11.91
"2017-05-26 18:14:09",344,9,1,11.02,9.608,58.44,11.017,11.019,87.61,9.98,6.93,0.59,-0.22,0.15,1.17,5.43,6.25,11.81
"2017-05-26 18:15:25",345,9,1,12.01,9.307,58.64,12.011,12.012,86.92,9.97,6.9,0.59,-0.25,0.12,0.94,4.47,6.25,11.86
"2017-05-26 18:16:41",346,9,1,13.04,8.924,58.92,13.036,13.037,85.27,9.87,6.86,0.55,-0.23,0.14,0.95,4.48,6.25,11.87
"2017-05-26 18:17:57",347,9,1,14.02,8.625,59.13,14.016,14.016,84.33,9.84,6.83,0.54,-0.25,0.12,0.76,3.69,6.25,11.85
"2017-05-26 18:19:13",348,9,1,15.05,8.462,59.23,15.045,15.045,82.94,9.71,6.8,0.53,-0.22,0.15,0.71,3.48,6.25,11.78
"2017-05-26 18:20:31",349,9,1,16.11,8.042,59.5,16.113,16.107,81.4,9.63,6.77,0.54,-0.23,0.14,0.6,3.01,6.25,11.78
"2017-05-26 18:21:49",350,9,1,17.1,7.774,59.69,17.098,17.099,79.74,9.5,6.73,0.56,-0.24,0.13,0.49,2.51,6.25,11.8
"2017-05-26 18:23:05",351,9,1,18,7.576,59.81,17.998,17.996,79.19,9.48,6.71,0.61,-0.25,0.12,0.41,2.17,6.25,11.84
"2017-05-26 18:24:24",352,9,1,19.08,7.287,60.02,19.076,19.076,77.09,9.29,6.68,0.65,-0.26,0.11,0.3,1.71,6.25,11.78
"2017-05-26 18:25:40",353,9,1,20,7.136,60.15,20.004,20.005,76.1,9.21,6.66,0.71,-0.28,0.09,0.26,1.54,6.25,11.81
"2017-05-26 18:26:59",354,9,1,21.08,7.077,60.18,21.08,21.08,75.48,9.14,6.64,0.78,-0.24,0.13,0.29,1.65,6.25,11.81
"2017-05-26 18:28:24",355,9,1,22.09,7.038,60.22,22.085,22.084,75.03,9.1,6.63,0.77,-0.29,0.08,0.21,1.32,6.25,11.81
"2017-05-26 18:29:49",356,9,1,23.09,7.002,60.25,23.092,23.09,74.95,9.1,6.63,0.84,-0.26,0.1,0.25,1.49,6.25,11.8
"2017-05-26 18:31:14",357,9,1,24.08,6.991,60.26,24.081,24.08,75.06,9.11,6.62,0.78,-0.28,0.09,0.18,1.18,6.25,11.76
"2017-05-26 18:32:41",358,9,1,24.73,6.928,60.41,24.726,24.723,73.29,8.91,6.61,0.94,-0.25,0.12,0.23,1.4,6.25,11.8
"2017-05-27 00:01:27",359,10,1,0.965,13.208,56.76,0.965,0.964,99.02,10.38,7.39,0.8,-0.19,0.18,2.19,9.81,6.25,11.51
"2017-05-27 00:02:44",360,10,1,2.014,13.203,56.82,2.014,2.014,98.96,10.38,7.39,0.72,-0.16,0.21,2.16,9.68,6.25,11.49
"2017-05-27 00:04:00",361,10,1,3.024,13.176,56.97,3.024,3.023,99.01,10.39,7.4,0.72,-0.12,0.25,1.75,7.9,6.25,11.48
"2017-05-27 00:05:16",362,10,1,4.03,13.173,56.98,4.03,4.029,98.81,10.37,7.4,0.74,-0.16,0.2,2.1,9.39,6.25,11.51
"2017-05-27 00:06:32",363,10,1,5.042,13.159,57.06,5.042,5.042,98.92,10.39,7.4,0.8,-0.15,0.22,2.19,9.79,6.25,11.45
"2017-05-27 00:07:48",364,10,1,6.012,13.043,57.2,6.012,6.011,98.66,10.38,7.39,0.85,-0.13,0.24,1.56,7.1,6.25,11.48
"2017-05-27 00:09:04",365,10,1,7.015,12.108,58.07,7.015,7.013,96.81,10.41,7.3,0.87,-0.09,0.28,2.1,9.41,6.25,11.48
"2017-05-27 00:10:20",366,10,1,8.02,11.975,57.9,8.025,8.026,95.36,10.28,7.22,0.93,-0.04,0.32,2.86,12.66,6.25,11.53
"2017-05-27 00:11:39",367,10,1,9.09,10.822,58.22,9.09,9.09,90.44,10.01,7.09,0.75,-0.13,0.23,1.65,7.49,6.25,11.5
"2017-05-27 00:12:55",368,10,1,10.01,10.157,58.35,10.014,10.014,89.4,10.05,7.01,0.72,-0.18,0.19,1.6,7.28,6.25,11.53
"2017-05-27 00:14:11",369,10,1,11,9.947001,58.38,11.003,11.003,88.22,9.97,6.96,0.67,-0.18,0.19,1.49,6.81,6.25,11.53
"2017-05-27 00:15:30",370,10,1,12.08,9.638,58.48,12.079,12.079,87.01,9.9,6.92,0.56,-0.23,0.14,1.08,5.03,6.25,11.51
"2017-05-27 00:16:48",371,10,1,13.09,8.754,59.16,13.087,13.088,84.02,9.77,6.86,0.53,-0.24,0.13,0.81,3.89,6.25,11.51
"2017-05-27 00:18:04",372,10,1,14,8.577,59.23,14.001,14.001,83.62,9.76,6.83,0.53,-0.23,0.13,0.76,3.69,6.25,11.52
"2017-05-27 00:19:23",373,10,1,15.09,8.373,59.32,15.092,15.095,82.6,9.69,6.8,0.54,-0.24,0.13,0.75,3.63,6.25,11.51
"2017-05-27 00:20:41",374,10,1,16.1,7.913,59.67,16.099,16.099,80.69,9.58,6.77,0.54,-0.23,0.14,0.59,2.97,6.25,11.52
"2017-05-27 00:21:59",375,10,1,17.07,7.746,59.75,17.069,17.069,79.83,9.51,6.74,0.58,-0.24,0.13,0.5,2.56,6.25,11.51
"2017-05-27 00:23:18",376,10,1,18.08,7.537,59.87,18.081,18.082,78.64,9.42,6.71,0.61,-0.27,0.1,0.44,2.31,6.25,11.52
"2017-05-27 00:24:36",377,10,1,19.07,7.356,60.01,19.065,19.065,77.82,9.36,6.69,0.64,-0.25,0.12,0.38,2.07,6.25,11.52
"2017-05-27 00:25:55",378,10,1,20.07,7.244,60.05,20.073,20.072,76.56,9.24,6.67,0.62,-0.27,0.1,0.26,1.56,6.25,11.52
"2017-05-27 00:27:23",379,10,1,21.06,7.165,60.09,21.062,21.062,76.79,9.28,6.66,0.65,-0.25,0.12,0.27,1.57,6.25,11.45
"2017-05-27 00:28:48",380,10,1,22.07,7.066,60.19,22.066,22.065,75.76,9.18,6.65,0.75,-0.27,0.1,0.21,1.34,6.25,11.47
"2017-05-27 00:30:14",381,10,1,23.07,7.007,60.26,23.074,23.074,74.7,9.07,6.64,0.83,-0.29,0.08,0.21,1.33,6.25,11.5
"2017-05-27 00:31:42",382,10,1,24.06,6.973,60.29,24.058,24.058,74.66,9.07,6.63,0.79,-0.27,0.1,0.22,1.35,6.25,11.47
"2017-05-27 00:33:07",383,10,1,25.06,6.935,60.35,25.06,25.06,73.79,8.97,6.62,0.9,-0.29,0.08,0.2,1.3,6.25,11.46
"2017-05-27 00:34:20",384,10,1,25.06,6.937,60.36,25.059,25.06,73.73,8.96,6.62,0.8,-0.26,0.11,0.17,1.15,6.25,11.48
"2017-05-27 06:01:27",385,11,1,0.949,13.254,56.15,0.949,0.95,98.03,10.27,7.35,0.64,-0.18,0.19,1.88,8.49,6.25,11.47
"2017-05-27 06:02:46",386,11,1,2.095,13.23,56.27,2.095,2.095,97.92,10.26,7.35,0.77,-0.15,0.22,2.32,10.35,6.25,11.49
"2017-05-27 06:04:02",387,11,1,3.025,13.184,56.44,3.025,3.024,97.8,10.26,7.35,0.76,-0.18,0.18,1.83,8.27,6.25,11.47
"2017-05-27 06:05:20",388,11,1,4.091,13.105,56.75,4.091,4.091,98.07,10.31,7.36,0.73,-0.19,0.17,2.39,10.64,6.25,11.48
"2017-05-27 06:06:36",389,11,1,5.026,13.038,57.1,5.026,5.027,98.23,10.34,7.36,0.76,-0.14,0.23,1.86,8.38,6.25,11.48
"2017-05-27 06:07:52",390,11,1,6.011,12.886,57.44,6.011,6.011,98.28,10.38,7.34,0.93,-0.08,0.29,2.59,11.52,6.25,11.49
"2017-05-27 06:09:10",391,11,1,7.092,12.466,57.77,7.092,7.092,96.99,10.34,7.29,0.83,-0.11,0.26,2.12,9.49,6.25,11.49
"2017-05-27 06:10:26",392,11,1,8.01,11.942,57.9,8.013,8.012,94.92,10.24,7.21,0.8,-0.07,0.29,2.56,11.38,6.25,11.49
"2017-05-27 06:11:45",393,11,1,9.08,11.101,58.33,9.082,9.082,92.38,10.16,7.11,0.79,-0.12,0.24,2.26,10.1,6.25,11.48
"2017-05-27 06:13:01",394,11,1,10,10.802,58.31,10.002,10.001,90.68,10.04,7.05,0.79,-0.08,0.29,2.31,10.32,6.25,11.49
"2017-05-27 06:14:20",395,11,1,11.08,10.158,58.58,11.083,11.084,88.57,9.96,7,0.56,-0.22,0.15,1.88,8.46,6.25,11.49
"2017-05-27 06:15:38",396,11,1,12.09,9.498,58.68,12.087,12.087,86.02,9.83,6.92,0.62,-0.21,0.16,1.07,5,6.25,11.48
"2017-05-27 06:16:56",397,11,1,13.07,9.042,58.9,13.071,13.07,84.64,9.77,6.87,0.53,-0.21,0.16,0.92,4.35,6.25,11.42
"2017-05-27 06:18:14",398,11,1,14.08,8.671,59.15,14.081,14.08,83.76,9.76,6.84,0.55,-0.23,0.14,0.9,4.26,6.25,11.49
"2017-05-27 06:19:32",399,11,1,15.09,8.376,59.38,15.091,15.09,82.36,9.66,6.81,0.55,-0.23,0.14,0.75,3.62,6.25,11.5
"2017-05-27 06:20:48",400,11,1,16,7.957,59.75,16.001,16,81.25,9.63,6.78,0.56,-0.26,0.11,0.64,3.17,6.25,11.5
"2017-05-27 06:22:07",401,11,1,17.05,7.78,59.7,17.049,17.05,80.29,9.56,6.75,0.56,-0.25,0.11,0.57,2.89,6.25,11.48
"2017-05-27 06:23:26",402,11,1,18.06,7.565,59.89,18.059,18.059,79.2,9.48,6.73,0.57,-0.26,0.11,0.42,2.23,6.25,11.51
"2017-05-27 06:24:45",403,11,1,19.07,7.459,59.94,19.066,19.065,78.81,9.46,6.71,0.62,-0.25,0.12,0.42,2.21,6.25,11.51
"2017-05-27 06:26:04",404,11,1,20.07,7.318,60.03,20.07,20.07,77.71,9.36,6.69,0.67,-0.26,0.11,0.32,1.78,6.25,11.5
"2017-05-27 06:27:29",405,11,1,21.06,7.249,60.05,21.064,21.064,76.62,9.24,6.67,0.66,-0.26,0.11,0.34,1.87,6.25,11.5
"2017-05-27 06:28:55",406,11,1,22.05,7.161,60.11,22.048,22.047,76.59,9.26,6.66,0.61,-0.27,0.1,0.33,1.83,6.25,11.51
"2017-05-27 06:30:21",407,11,1,23.05,7.035,60.23,23.047,23.048,75.59,9.17,6.65,0.76,-0.28,0.09,0.22,1.37,6.25,11.44
"2017-05-27 06:31:47",408,11,1,24.04,6.998,60.3,24.04,24.04,74.05,8.99,6.63,0.87,-0.27,0.1,0.23,1.43,6.25,11.42
"2017-05-27 06:33:12",409,11,1,24.94,6.882,60.52,24.939,24.938,72.41,8.81,6.62,0.96,-0.31,0.06,0.15,1.09,6.25,11.48
"2017-05-27 12:01:30",410,12,1,0.946,13.733,56.56,0.946,0.946,100.56,10.42,7.46,0.74,-0.24,0.12,0.79,3.8,6.25,12.49
"2017-05-27 12:02:47",411,12,1,2.114,13.493,56.24,2.114,2.115,100,10.42,7.46,0.79,-0.21,0.16,1.49,6.82,6.25,12.43
"2017-05-27 12:04:02",412,12,1,3.066,13.364,56.3,3.066,3.067,99.75,10.42,7.45,0.97,-0.18,0.19,3.88,17.01,6.25,12.36
"2017-05-27 12:05:18",413,12,1,4.107,13.288,56.46,4.107,4.107,99.19,10.38,7.44,0.8,-0.13,0.24,2.32,10.37,6.25,12.27
"2017-05-27 12:06:33",414,12,1,5.099,13.078,56.95,5.099,5.099,98.72,10.38,7.41,0.91,-0.19,0.17,2.06,9.22,6.25,12.22
"2017-05-27 12:07:48",415,12,1,6.095,13.057,57.03,6.095,6.094,98.33,10.35,7.39,0.7,-0.15,0.22,1.89,8.52,6.25,12.19
"2017-05-27 12:09:04",416,12,1,7.098,12.688,57.62,7.098,7.098,97.3,10.32,7.34,0.89,-0.15,0.22,2.69,11.93,6.25,12.15
"2017-05-27 12:10:19",417,12,1,8.05,12.221,57.86,8.054,8.054,95.61,10.25,7.26,1.03,-0.17,0.19,2.57,11.43,6.25,12.12
"2017-05-27 12:11:35",418,12,1,9.07,11.486,58.14,9.073,9.073,92.75,10.11,7.16,1,-0.12,0.25,1.94,8.73,6.25,12
"2017-05-27 12:12:51",419,12,1,10.04,10.83,58.28,10.035,10.035,90.5,10.02,7.08,0.69,-0.13,0.24,1.74,7.89,6.25,12.11
"2017-05-27 12:14:07",420,12,1,11.05,10.176,58.28,11.048,11.047,88.48,9.94,7.01,0.65,-0.21,0.16,1.56,7.09,6.25,12.21
"2017-05-27 12:15:23",421,12,1,12.07,9.164,59.12,12.065,12.065,85.06,9.79,6.94,0.58,-0.19,0.18,1.16,5.39,6.25,12.24
"2017-05-27 12:16:39",422,12,1,13.05,8.846,59.14,13.054,13.055,84.49,9.8,6.9,0.76,-0.22,0.15,0.96,4.54,6.25,12.38
"2017-05-27 12:17:55",423,12,1,14.09,8.614,59.18,14.085,14.083,83.33,9.72,6.86,0.55,-0.24,0.13,0.84,4.03,6.25,12.5
"2017-05-27 12:19:11",424,12,1,15.09,8.279,59.42,15.087,15.088,82.11,9.66,6.83,0.55,-0.25,0.12,0.77,3.72,6.25,12.59
"2017-05-27 12:20:27",425,12,1,16.08,8.041,59.55,16.084,16.084,81.85,9.68,6.8,0.55,-0.24,0.13,0.64,3.16,6.25,12.67
"2017-05-27 12:21:43",426,12,1,17.08,7.871,59.66,17.085,17.084,80.6,9.57,6.78,0.51,-0.26,0.11,0.5,2.59,6.25,12.7
"2017-05-27 12:22:59",427,12,1,18.04,7.584,59.97,18.037,18.045,79.91,9.56,6.76,0.5,-0.26,0.11,0.5,2.57,6.25,12.71
"2017-05-27 12:24:15",428,12,1,19.05,7.391,59.98,19.051,19.05,78.06,9.38,6.72,0.61,-0.28,0.09,0.35,1.91,6.25,12.8
"2017-05-27 12:25:31",429,12,1,20.06,7.312,60.03,20.055,20.055,77.31,9.31,6.71,0.61,-0.27,0.1,0.3,1.73,6.25,12.85
"2017-05-27 12:26:54",430,12,1,21.05,7.197,60.09,21.045,21.049,76.34,9.22,6.68,0.7,-0.28,0.09,0.25,1.5,6.25,12.65
"2017-05-27 12:28:17",431,12,1,22.04,7.049,60.24,22.036,22.035,75.48,9.15,6.66,0.73,-0.26,0.11,0.27,1.6,6.25,12.53
"2017-05-27 12:29:40",432,12,1,23.06,6.965,60.35,23.064,23.063,73.74,8.96,6.65,0.82,-0.3,0.07,0.13,0.97,6.25,12.45
"2017-05-27 12:31:03",433,12,1,24.05,6.933,60.4,24.054,24.054,73.18,8.9,6.63,0.85,-0.28,0.09,0.24,1.47,6.25,12.29
"2017-05-27 12:32:25",434,12,1,24.95,6.928,60.39,24.946,24.945,72.71,8.84,6.62,0.82,-0.29,0.08,0.21,1.33,6.25,12.26
"2017-05-27 18:01:27",435,13,1,0.907,14.526,56.06,0.907,0.907,102.57,10.45,7.52,0.57,-0.21,0.15,1.44,6.61,6.25,12.01
"2017-05-27 18:02:44",436,13,1,2.067,13.491,56.55,2.067,2.068,100.84,10.51,7.51,0.92,-0.12,0.25,2.59,11.49,6.25,12.02
"2017-05-27 18:04:00",437,13,1,3.067,13.332,56.77,3.067,3.066,100.68,10.53,7.51,0.78,-0.1,0.26,2.2,9.85,6.25,11.98
"2017-05-27 18:05:16",438,13,1,4.081,13.244,56.95,4.081,4.08,100.68,10.55,7.51,0.73,-0.11,0.26,2.38,10.63,6.25,11.98
"2017-05-27 18:06:32",439,13,1,5.092,13.2,56.98,5.092,5.091,99.23,10.41,7.46,0.84,-0.1,0.26,2.81,12.47,6.25,11.96
"2017-05-27 18:07:48",440,13,1,6.078,13.074,57.2,6.078,6.078,98.5,10.36,7.42,0.75,-0.07,0.29,4.02,17.61,6.25,11.92
"2017-05-27 18:09:04",441,13,1,7.1,12.766,57.46,7.1,7.099,96.73,10.24,7.35,0.94,-0.07,0.29,2.19,9.78,6.25,11.95
"2017-05-27 18:10:19",442,13,1,8.07,12.096,57.8,8.071,8.071,94.18,10.13,7.25,0.74,0.03,0.39,2.69,11.92,6.25,11.96
"2017-05-27 18:11:35",443,13,1,9.06,11.273,58.22,9.056,9.057,91.97,10.08,7.16,0.76,-0.11,0.25,2.17,9.73,6.25,11.91
"2017-05-27 18:12:51",444,13,1,10.04,10.741,58.29,10.04,10.04,89.03,9.88,7.08,0.65,-0.19,0.18,1.72,7.78,6.25,11.96
"2017-05-27 18:14:07",445,13,1,11.04,9.861,58.61,11.036,11.035,86.54,9.8,7.01,0.61,-0.19,0.17,1.4,6.42,6.25,11.94
"2017-05-27 18:15:23",446,13,1,12.06,9.352,58.65,12.06,12.06,84.65,9.7,6.95,0.6,-0.22,0.14,0.94,4.47,6.25,11.93
"2017-05-27 18:16:39",447,13,1,13.04,8.817,59.04,13.039,13.037,83.47,9.69,6.9,0.59,-0.24,0.13,0.86,4.12,6.25,11.94
"2017-05-27 18:17:55",448,13,1,14.05,8.632,59.22,14.05,14.049,82.34,9.6,6.86,0.57,-0.21,0.15,0.9,4.26,6.25,11.88
"2017-05-27 18:19:11",449,13,1,15.06,8.491,59.32,15.06,15.059,82.04,9.6,6.84,0.51,-0.25,0.12,0.84,4.04,6.25,11.93
"2017-05-27 18:20:27",450,13,1,16.07,8.195,59.5,16.065,16.066,81.79,9.64,6.82,0.52,-0.25,0.12,0.7,3.43,6.25,11.93
"2017-05-27 18:21:43",451,13,1,17.03,7.87,59.78,17.025,17.025,81.04,9.63,6.8,0.58,-0.24,0.13,0.57,2.88,6.26,11.94
"2017-05-27 18:22:59",452,13,1,18.02,7.734,59.78,18.02,18.021,79.9,9.52,6.78,0.58,-0.26,0.11,0.35,1.95,6.25,11.93
"2017-05-27 18:24:15",453,13,1,19.02,7.635,59.79,19.02,19.017,79.41,9.49,6.76,0.68,-0.23,0.14,0.6,2.99,6.26,11.93
"2017-05-27 18:25:31",454,13,1,20.02,7.393,60.04,20.023,20.024,78.85,9.48,6.74,0.56,-0.25,0.11,0.38,2.05,6.25,11.91
"2017-05-27 18:26:54",455,13,1,21.01,7.322,60.05,21.01,21.01,77.74,9.36,6.72,0.65,-0.27,0.1,0.25,1.5,6.26,11.87
"2017-05-27 18:28:17",456,13,1,22.02,7.221,60.09,22.017,22.017,76.4,9.22,6.7,0.69,-0.3,0.07,0.23,1.43,6.25,11.93
"2017-05-27 18:29:42",457,13,1,23.09,7.083,60.2,23.089,23.089,74.79,9.06,6.68,0.75,-0.29,0.08,0.23,1.4,6.25,11.91
"2017-05-27 18:31:11",458,13,1,24.02,6.961,60.38,24.015,24.016,73.35,8.91,6.66,0.94,-0.28,0.09,0.18,1.19,6.26,11.89
"2017-05-27 18:32:33",459,13,1,24.83,6.926,60.42,24.831,24.83,72.51,8.82,6.64,0.87,-0.3,0.07,0.1,0.86,6.25,11.84
"2017-05-28 00:01:27",460,14,1,0.928,14.608,56.11,0.928,0.928,102.39,10.41,7.51,0.56,-0.19,0.18,1.6,7.29,6.25,11.58
"2017-05-28 00:02:44",461,14,1,2.031,13.62,56.8,2.031,2.032,101.53,10.55,7.53,0.63,-0.12,0.25,1.55,7.08,6.25,11.66
"2017-05-28 00:04:00",462,14,1,3.052,13.493,56.33,3.052,3.052,100.34,10.46,7.5,0.71,-0.19,0.18,2.05,9.19,6.25,11.67
"2017-05-28 00:05:16",463,14,1,4.056,13.324,56.7,4.056,4.056,100.47,10.51,7.5,0.71,-0.09,0.28,2.38,10.59,6.25,11.67
"2017-05-28 00:06:32",464,14,1,5.049,13.228,57.08,5.049,5.049,99.3,10.41,7.44,0.97,-0.15,0.22,2.23,9.99,6.25,11.6
"2017-05-28 00:07:48",465,14,1,6.047,13.013,57.31,6.047,6.048,97.9,10.31,7.39,0.84,0.03,0.39,2.75,12.17,6.25,11.67
"2017-05-28 00:09:04",466,14,1,7.042,12.501,57.56,7.042,7.041,96.04,10.23,7.31,0.97,-0.09,0.27,2.6,11.56,6.25,11.67
"2017-05-28 00:10:20",467,14,1,8.03,12.274,57.75,8.031,8.032,95.44,10.22,7.24,0.87,-0.08,0.29,2.89,12.8,6.25,11.68
"2017-05-28 00:11:38",468,14,1,9.09,11.216,58.18,9.088,9.088,91.16,10,7.15,0.87,-0.16,0.21,1.96,8.81,6.25,11.65
"2017-05-28 00:12:54",469,14,1,10.03,10.541,58.31,10.028,10.028,89,9.92,7.07,0.65,-0.16,0.21,1.94,8.73,6.25,11.67
"2017-05-28 00:14:12",470,14,1,11.09,9.658,58.77,11.088,11.087,87.5,9.96,7,0.53,-0.21,0.16,1.36,6.27,6.25,11.66
"2017-05-28 00:15:30",471,14,1,12.11,9.254,58.9,12.108,12.109,85.42,9.81,6.95,0.61,-0.23,0.14,0.99,4.67,6.25,11.6
"2017-05-28 00:16:46",472,14,1,13,9.005,59,13.002,13.003,84.94,9.82,6.92,0.53,-0.21,0.16,0.85,4.06,6.25,11.63
"2017-05-28 00:18:02",473,14,1,14.03,8.657,59.25,14.027,14.026,83.39,9.72,6.88,0.53,-0.26,0.11,0.78,3.75,6.25,11.6
"2017-05-28 00:19:18",474,14,1,15.03,8.415,59.46,15.032,15.032,82.23,9.64,6.85,0.54,-0.22,0.15,0.91,4.32,6.25,11.66
"2017-05-28 00:20:34",475,14,1,16.02,8.178,59.6,16.022,16.022,81.03,9.55,6.82,0.56,-0.23,0.14,0.69,3.39,6.25,11.67
"2017-05-28 00:21:52",476,14,1,17.08,8.029,59.61,17.076,17.076,81.78,9.68,6.81,0.7,-0.25,0.12,0.59,2.95,6.25,11.59
"2017-05-28 00:23:10",477,14,1,18.08,7.667,59.95,18.076,18.077,80.49,9.61,6.79,0.56,-0.26,0.11,0.51,2.62,6.25,11.65
"2017-05-28 00:24:28",478,14,1,19.08,7.51,59.96,19.08,19.08,79.34,9.51,6.76,0.52,-0.28,0.09,0.46,2.39,6.25,11.62
"2017-05-28 00:25:44",479,14,1,19.99,7.44,59.96,19.991,19.992,78.1,9.38,6.75,0.58,-0.28,0.09,0.32,1.79,6.25,11.66
"2017-05-28 00:27:10",480,14,1,21.05,7.253,60.14,21.054,21.054,77.04,9.29,6.72,0.64,-0.29,0.08,0.21,1.34,6.25,11.64
"2017-05-28 00:28:35",481,14,1,22.09,7.159,60.14,22.09,22.089,76.43,9.24,6.7,0.91,-0.27,0.1,0.21,1.32,6.25,11.66
"2017-05-28 00:30:01",482,14,1,23.07,7.056,60.23,23.074,23.074,75.23,9.12,6.69,0.76,-0.27,0.1,0.28,1.62,6.25,11.59
"2017-05-28 00:31:24",483,14,1,24,7.022,60.26,23.998,23.997,74.03,8.98,6.67,0.81,-0.27,0.1,0.14,1.04,6.26,11.62
"2017-05-28 00:32:52",484,14,1,24.8,6.959,60.32,24.801,24.801,73.82,8.97,6.66,0.79,-0.29,0.08,0.2,1.27,6.25,11.63
"2017-05-28 06:01:30",485,15,1,0.949,14.103,56.06,0.949,0.95,100.69,10.35,7.46,0.65,-0.21,0.16,1.12,5.22,6.25,11.55
"2017-05-28 06:02:47",486,15,1,2.029,14.058,56.13,2.029,2.03,100.77,10.37,7.46,0.71,-0.2,0.17,1.66,7.55,6.25,11.57
"2017-05-28 06:04:03",487,15,1,3.028,13.477,56.89,3.028,3.029,100.67,10.49,7.48,0.68,-0.18,0.19,2.01,9.04,6.25,11.6
"2017-05-28 06:05:19",488,15,1,4.026,13.234,57.01,4.026,4.026,99.33,10.41,7.44,0.76,-0.19,0.18,2.56,11.39,6.25,11.64
"2017-05-28 06:06:35",489,15,1,5.024,13.102,57.33,5.024,5.023,97.29,10.23,7.37,0.87,-0.15,0.21,2.71,12.01,6.25,11.61
"2017-05-28 06:07:51",490,15,1,6.043,12.972,57.6,6.043,6.043,97.56,10.28,7.33,0.86,0.04,0.41,2.46,10.96,6.25,11.74
"2017-05-28 06:09:07",491,15,1,7.048,12.568,57.55,7.048,7.049,96.05,10.22,7.28,0.94,-0.04,0.33,2.78,12.33,6.25,11.78
"2017-05-28 06:10:23",492,15,1,8.04,12.228,57.76,8.039,8.039,94.61,10.14,7.22,1.06,-0.07,0.3,2.55,11.34,6.25,11.82
"2017-05-28 06:11:41",493,15,1,9.08,11.26,58,9.083,9.083,92.03,10.09,7.14,0.75,-0.13,0.24,1.85,8.33,6.25,11.86
"2017-05-28 06:12:57",494,15,1,10.02,10.297,58.29,10.022,10.022,88.26,9.89,7.06,0.62,-0.19,0.17,1.53,6.96,6.25,11.91
"2017-05-28 06:14:13",495,15,1,11.02,9.733,58.66,11.023,11.024,87.27,9.91,7,0.63,-0.18,0.19,1.36,6.24,6.25,11.97
"2017-05-28 06:15:31",496,15,1,12.09,9.196,58.82,12.092,12.092,85.28,9.81,6.95,0.63,-0.16,0.21,1.11,5.18,6.25,11.99
"2017-05-28 06:16:47",497,15,1,13.02,8.902,59,13.019,13.019,84.43,9.78,6.91,0.6,-0.18,0.18,1.28,5.89,6.25,12.06
"2017-05-28 06:18:03",498,15,1,14.03,8.482,59.41,14.031,14.031,82.9,9.7,6.88,0.53,-0.22,0.15,0.77,3.71,6.25,12.12
"2017-05-28 06:19:19",499,15,1,15.05,8.343,59.41,15.048,15.048,82.13,9.64,6.85,0.49,-0.27,0.1,0.62,3.08,6.26,12.12
"2017-05-28 06:20:35",500,15,1,16.05,8.042,59.63,16.051,16.052,81.7,9.66,6.82,0.53,-0.25,0.12,0.69,3.38,6.25,12.16
"2017-05-28 06:21:51",501,15,1,17.01,7.853,59.7,17.011,17.011,80.82,9.61,6.81,0.51,-0.27,0.1,0.41,2.19,6.25,12.12
"2017-05-28 06:23:10",502,15,1,18.1,7.612,59.84,18.1,18.099,79.33,9.48,6.78,0.51,-0.27,0.1,0.44,2.33,6.25,12.22
