"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","SystemInternals"
"TIMESTAMP","RECORD","P_RH_Avg","P_Temp_Avg","P_Batt_Min"
"TS","RN","","",""
"","","Avg","Avg","Min"
"2017-05-26 17:13:31",57889,-50.75,14.68,13.37
"2017-05-26 17:13:32",57890,-50.75,14.68,13.38
"2017-05-26 17:13:33",57891,-50.75,14.68,13.38
"2017-05-26 17:13:34",57892,-50.75,14.68,13.37
"2017-05-26 17:13:35",57893,-50.89,14.68,13.37
"2017-05-26 17:13:36",57894,-50.89,14.68,13.38
"2017-05-26 17:13:37",57895,-50.75,14.68,13.37
"2017-05-26 17:13:38",57896,-50.75,14.68,13.37
"2017-05-26 17:13:39",57897,-50.75,14.68,13.38
"2017-05-26 17:13:40",57898,-50.89,14.68,13.38
"2017-05-26 17:13:41",57899,-50.89,14.68,13.38
"2017-05-26 17:13:42",57900,-50.75,14.68,13.38
"2017-05-26 17:13:43",57901,-50.75,14.68,13.37
"2017-05-26 17:13:44",57902,-50.75,14.68,13.37
"2017-05-26 17:13:45",57903,-50.89,14.68,13.38
"2017-05-26 17:13:46",57904,-50.89,14.68,13.37
"2017-05-26 17:13:47",57905,-50.75,14.68,13.38
"2017-05-26 17:13:48",57906,-50.75,14.68,13.37
"2017-05-26 17:13:49",57907,-50.75,14.68,13.37
"2017-05-26 17:13:50",57908,-50.89,14.68,13.38
"2017-05-26 17:13:51",57909,-50.89,14.68,13.38
"2017-05-26 17:13:52",57910,-50.75,14.68,13.38
"2017-05-26 17:13:53",57911,-50.75,14.68,13.38
"2017-05-26 17:13:54",57912,-50.75,14.68,13.38
"2017-05-26 17:13:55",57913,-50.89,14.68,13.38
"2017-05-26 17:13:56",57914,-50.89,14.68,13.38
"2017-05-26 17:13:57",57915,-50.75,14.68,13.37
"2017-05-26 17:13:58",57916,-50.75,14.68,13.38
"2017-05-26 17:13:59",57917,-50.75,14.68,13.36
"2017-05-26 17:14:00",57918,-50.89,14.68,13.38
"2017-05-26 17:14:01",57919,-50.89,14.68,13.38
"2017-05-26 17:14:02",57920,-50.75,14.68,13.38
"2017-05-26 17:14:03",57921,-50.75,14.68,13.36
"2017-05-26 17:14:04",57922,-50.75,14.68,13.36
"2017-05-26 17:14:05",57923,-50.89,14.68,13.36
"2017-05-26 17:14:06",57924,-50.89,14.68,13.36
"2017-05-26 17:14:07",57925,-50.75,14.68,13.36
"2017-05-26 17:14:08",57926,-50.75,14.68,13.37
"2017-05-26 17:14:09",57927,-50.75,14.68,13.36
"2017-05-26 17:14:10",57928,-50.89,14.68,13.36
"2017-05-26 17:14:11",57929,-50.75,14.68,13.35
"2017-05-26 17:14:12",57930,-50.75,14.68,13.35
"2017-05-26 17:14:13",57931,-50.75,14.68,13.35
"2017-05-26 17:14:14",57932,-50.75,14.68,13.35
"2017-05-26 17:14:15",57933,-50.89,14.68,13.36
"2017-05-26 17:14:16",57934,-50.89,14.68,13.35
"2017-05-26 17:14:17",57935,-50.75,14.68,13.36
"2017-05-26 17:14:18",57936,-50.75,14.68,13.36
"2017-05-26 17:14:19",57937,-50.75,14.68,13.35
"2017-05-26 17:14:20",57938,-50.89,14.68,13.35
"2017-05-26 17:14:21",57939,-50.89,14.68,13.35
"2017-05-26 17:14:22",57940,-50.75,14.68,13.35
"2017-05-26 17:14:23",57941,-50.75,14.68,13.35
"2017-05-26 17:14:24",57942,-50.75,14.68,13.36
"2017-05-26 17:14:25",57943,-50.89,14.68,13.36
"2017-05-26 17:14:26",57944,-50.75,14.68,13.35
"2017-05-26 17:14:27",57945,-50.75,14.68,13.43
"2017-05-26 18:00:39",57985,-50.62,14.42,13.03
"2017-05-26 18:00:40",57986,-50.75,14.42,13.03
"2017-05-26 18:00:41",57987,-50.75,14.42,13
"2017-05-26 18:00:42",57988,-50.75,14.42,13.03
"2017-05-26 18:00:43",57989,-50.62,14.42,13.02
"2017-05-26 18:00:44",57990,-50.62,14.42,13.03
"2017-05-26 18:00:45",57991,-50.75,14.42,13.03
"2017-05-26 18:00:46",57992,-50.75,14.42,13.04
"2017-05-26 18:00:47",57993,-50.75,14.42,13.03
"2017-05-26 18:00:48",57994,-50.75,14.42,13.02
"2017-05-26 18:00:49",57995,-50.62,14.42,13
"2017-05-26 18:00:50",57996,-50.75,14.42,13.02
"2017-05-26 18:00:51",57997,-50.75,14.4,13.02
"2017-05-26 18:00:52",57998,-50.75,14.4,13.03
"2017-05-26 18:00:53",57999,-50.75,14.42,13.03
"2017-05-26 18:00:54",58000,-50.62,14.42,13.04
"2017-05-26 18:00:55",58001,-50.75,14.42,13.03
"2017-05-26 18:00:56",58002,-50.75,14.42,13.02
"2017-05-26 18:00:57",58003,-50.75,14.42,13.03
"2017-05-26 18:00:58",58004,-50.75,14.42,13.24
"2017-05-26 18:00:59",58005,-50.62,14.42,13.25
"2017-05-26 18:01:00",58006,-50.75,14.42,13.25
"2017-05-26 18:01:01",58007,-50.75,14.42,13.25
"2017-05-26 18:01:02",58008,-50.75,14.42,13.25
"2017-05-26 18:01:03",58009,-50.62,14.42,13.25
"2017-05-26 18:01:04",58010,-50.62,14.42,13.25
"2017-05-26 18:01:05",58011,-50.75,14.42,13.26
"2017-05-26 18:01:06",58012,-50.75,14.42,13.26
"2017-05-26 18:01:07",58013,-50.75,14.42,13.25
"2017-05-26 18:01:08",58014,-50.62,14.42,13.25
"2017-05-26 18:01:09",58015,-50.62,14.42,13.26
"2017-05-26 18:01:10",58016,-50.75,14.42,13.26
"2017-05-26 18:01:11",58017,-50.75,14.42,13.25
"2017-05-26 18:01:12",58018,-50.75,14.42,13.25
"2017-05-26 18:01:13",58019,-50.62,14.42,13.25
"2017-05-26 18:01:14",58020,-50.62,14.42,13.25
"2017-05-26 18:01:15",58021,-50.75,14.42,13.25
"2017-05-26 18:01:16",58022,-50.75,14.42,13.25
"2017-05-26 18:01:17",58023,-50.75,14.42,13.25
"2017-05-26 18:01:18",58024,-50.75,14.42,13.25
"2017-05-26 18:01:19",58025,-50.62,14.42,13.25
"2017-05-26 18:01:20",58026,-50.75,14.42,13.26
"2017-05-26 18:01:21",58027,-50.75,14.42,13.25
"2017-05-26 18:01:22",58028,-50.75,14.4,13.25
"2017-05-26 18:01:23",58029,-50.75,14.42,13.25
"2017-05-26 18:01:24",58030,-50.75,14.42,13.25
"2017-05-26 18:01:25",58031,-50.89,14.42,13.25
"2017-05-26 18:01:26",58032,-50.75,14.42,13.26
"2017-05-26 18:01:27",58033,-50.75,14.42,13.26
"2017-05-26 18:01:28",58034,-50.75,14.42,13.26
"2017-05-26 18:01:29",58035,-50.75,14.42,13.26
"2017-05-26 18:01:30",58036,-50.89,14.42,13.26
"2017-05-26 18:01:31",58037,-50.75,14.42,13.26
"2017-05-26 18:01:32",58038,-50.75,14.42,13.26
"2017-05-26 18:01:33",58039,-50.75,14.42,13.26
"2017-05-26 18:01:34",58040,-50.75,14.4,13.26
"2017-05-26 18:01:35",58041,-50.75,14.42,13.26
"2017-05-26 18:01:36",58042,-50.75,14.42,13.11
"2017-05-26 18:01:37",58043,-50.75,14.42,13.1
"2017-05-26 18:01:38",58044,-50.75,14.42,13.13
"2017-05-26 18:01:39",58045,-50.75,14.42,13.12
"2017-05-26 18:01:40",58046,-50.75,14.4,13.24
"2017-05-26 18:01:41",58047,-50.75,14.4,13.24
"2017-05-26 18:01:42",58048,-50.75,14.42,13.12
"2017-05-26 18:01:43",58049,-50.75,14.42,13.12
"2017-05-26 18:01:44",58050,-50.75,14.4,13.23
"2017-05-26 18:01:45",58051,-50.89,14.4,13.23
"2017-05-26 18:01:46",58052,-50.75,14.4,13.24
"2017-05-26 18:01:47",58053,-50.75,14.4,13.24
"2017-05-26 18:01:48",58054,-50.75,14.4,13.24
"2017-05-26 18:01:49",58055,-50.75,14.4,13.24
"2017-05-26 18:01:50",58056,-50.89,14.4,13.24
"2017-05-26 18:01:51",58057,-50.75,14.4,13.24
"2017-05-26 18:01:52",58058,-50.75,14.4,13.25
"2017-05-26 18:01:53",58059,-50.75,14.4,13.24
"2017-05-26 18:01:54",58060,-50.75,14.4,13.24
"2017-05-26 18:01:55",58061,-50.89,14.4,13.24
"2017-05-26 18:01:56",58062,-50.75,14.4,13.24
"2017-05-26 18:01:57",58063,-50.75,14.4,13.25
"2017-05-26 18:01:58",58064,-50.75,14.4,13.25
"2017-05-26 18:01:59",58065,-50.75,14.4,13.25
"2017-05-26 18:02:00",58066,-50.75,14.4,13.25
"2017-05-26 18:02:01",58067,-50.75,14.4,13.25
"2017-05-26 18:02:02",58068,-50.75,14.4,13.25
"2017-05-26 18:02:03",58069,-50.75,14.4,13.25
"2017-05-26 18:02:04",58070,-50.75,14.4,13.24
"2017-05-26 18:02:05",58071,-50.89,14.4,13.24
"2017-05-26 18:02:06",58072,-50.75,14.4,13.24
"2017-05-26 18:02:07",58073,-50.75,14.4,13.24
"2017-05-26 18:02:08",58074,-50.75,14.4,13.24
"2017-05-26 18:02:09",58075,-50.62,14.4,13.23
"2017-05-26 18:02:10",58076,-50.75,14.4,13.24
"2017-05-26 18:02:11",58077,-50.75,14.4,13.24
"2017-05-26 18:02:12",58078,-50.75,14.4,13.24
"2017-05-26 18:02:13",58079,-50.62,14.4,13.23
"2017-05-26 18:02:14",58080,-50.62,14.4,13.24
"2017-05-26 18:04:41",58227,-50.75,14.37,13.22
"2017-05-26 18:04:42",58228,-50.75,14.37,13.22
"2017-05-26 18:04:43",58229,-50.75,14.37,13.22
"2017-05-26 18:04:44",58230,-50.62,14.37,13.22
"2017-05-26 18:04:45",58231,-50.75,14.37,13.23
"2017-05-26 18:04:46",58232,-50.75,14.37,13.23
"2017-05-26 18:04:47",58233,-50.75,14.37,13.23
"2017-05-26 18:04:48",58234,-50.75,14.37,13.22
"2017-05-26 18:04:49",58235,-50.62,14.37,13.23
"2017-05-26 18:04:50",58236,-50.75,14.37,13.23
"2017-05-26 18:04:51",58237,-50.75,14.37,13.23
"2017-05-26 18:04:52",58238,-50.75,14.37,13.23
"2017-05-26 18:04:53",58239,-50.62,14.37,13.22
"2017-05-26 18:04:54",58240,-50.62,14.37,13.23
"2017-05-26 18:04:55",58241,-50.75,14.37,13.23
"2017-05-26 18:04:56",58242,-50.75,14.37,13.23
"2017-05-26 18:04:57",58243,-50.75,14.37,13.23
"2017-05-26 18:04:58",58244,-50.62,14.37,13.22
"2017-05-26 18:04:59",58245,-50.62,14.37,13.23
"2017-05-26 18:05:00",58246,-50.75,14.37,13.23
"2017-05-26 18:05:01",58247,-50.75,14.37,13.23
"2017-05-26 18:05:02",58248,-50.75,14.37,13.23
"2017-05-26 18:05:03",58249,-50.75,14.37,13.24
"2017-05-26 18:05:04",58250,-50.62,14.37,13.23
"2017-05-26 18:05:05",58251,-50.75,14.37,13.23
"2017-05-26 18:05:06",58252,-50.75,14.37,13.23
"2017-05-26 18:05:07",58253,-50.75,14.37,13.23
"2017-05-26 18:05:08",58254,-50.75,14.37,13.23
"2017-05-26 18:05:09",58255,-50.62,14.37,13.23
"2017-05-26 18:05:10",58256,-50.75,14.37,13.23
"2017-05-26 18:05:11",58257,-50.75,14.37,13.23
"2017-05-26 18:05:12",58258,-50.75,14.37,13.23
"2017-05-26 18:05:13",58259,-50.75,14.37,13.23
"2017-05-26 18:05:14",58260,-50.62,14.37,13.23
"2017-05-26 18:05:15",58261,-50.75,14.37,13.23
"2017-05-26 18:05:16",58262,-50.75,14.37,13.24
"2017-05-26 18:05:17",58263,-50.75,14.37,13.23
"2017-05-26 18:05:18",58264,-50.75,14.37,13.23
"2017-05-26 18:05:19",58265,-50.62,14.37,13.23
"2017-05-26 18:05:20",58266,-50.75,14.37,13.23
"2017-05-26 18:05:21",58267,-50.75,14.37,13.23
"2017-05-26 18:05:22",58268,-50.75,14.37,13.23
"2017-05-26 18:05:23",58269,-50.75,14.37,13.22
"2017-05-26 18:05:24",58270,-50.62,14.37,13.08
"2017-05-26 18:05:25",58271,-50.89,14.37,13.1
"2017-05-26 18:05:26",58272,-50.75,14.37,13.09
"2017-05-26 18:05:27",58273,-50.75,14.37,13.08
"2017-05-26 18:05:28",58274,-50.75,14.37,13.21
"2017-05-26 18:05:29",58275,-50.75,14.37,13.21
"2017-05-26 18:05:30",58276,-50.89,14.37,13.09
"2017-05-26 18:05:31",58277,-50.75,14.37,13.08
"2017-05-26 18:05:32",58278,-50.75,14.37,13.21
"2017-05-26 18:05:33",58279,-50.75,14.37,13.21
"2017-05-26 18:05:34",58280,-50.75,14.37,13.21
"2017-05-26 18:05:35",58281,-50.89,14.37,13.21
"2017-05-26 18:05:36",58282,-50.75,14.37,13.22
"2017-05-26 18:05:37",58283,-50.75,14.37,13.21
"2017-05-26 18:05:38",58284,-50.75,14.37,13.21
"2017-05-26 18:05:39",58285,-50.75,14.37,13.22
"2017-05-26 18:05:40",58286,-50.89,14.37,13.21
"2017-05-26 18:05:41",58287,-50.75,14.37,13.22
"2017-05-26 18:05:42",58288,-50.75,14.37,13.21
"2017-05-26 18:05:43",58289,-50.75,14.37,13.21
"2017-05-26 18:05:44",58290,-50.75,14.37,13.21
"2017-05-26 18:05:45",58291,-50.89,14.37,13.21
"2017-05-26 18:05:46",58292,-50.75,14.37,13.21
"2017-05-26 18:05:47",58293,-50.75,14.37,13.22
"2017-05-26 18:05:48",58294,-50.75,14.37,13.22
"2017-05-26 18:05:49",58295,-50.75,14.37,13.21
"2017-05-26 18:05:50",58296,-50.89,14.37,13.21
"2017-05-26 18:05:51",58297,-50.75,14.37,13.21
"2017-05-26 18:05:52",58298,-50.75,14.37,13.22
"2017-05-26 18:05:53",58299,-50.75,14.37,13.21
"2017-05-26 18:05:54",58300,-50.75,14.37,13.21
"2017-05-26 18:05:55",58301,-50.75,14.37,13.22
"2017-05-26 18:05:56",58302,-50.75,14.37,13.22
"2017-05-26 18:05:57",58303,-50.75,14.37,13.23
"2017-05-26 18:05:58",58304,-50.75,14.37,13.23
"2017-05-26 18:05:59",58305,-50.75,14.37,13.22
"2017-05-26 18:06:00",58306,-50.89,14.37,13.22
"2017-05-26 18:06:01",58307,-50.75,14.37,13.22
"2017-05-26 18:06:02",58308,-50.75,14.37,13.23
"2017-05-26 18:06:03",58309,-50.75,14.37,13.23
"2017-05-26 18:06:04",58310,-50.75,14.37,13.23
"2017-05-26 18:06:05",58311,-50.89,14.37,13.22
"2017-05-26 18:06:06",58312,-50.75,14.37,13.21
"2017-05-26 18:06:07",58313,-50.75,14.37,13.21
"2017-05-26 18:06:08",58314,-50.75,14.37,13.21
"2017-05-26 18:06:09",58315,-50.62,14.37,13.21
"2017-05-26 18:06:10",58316,-50.75,14.37,13.21
"2017-05-26 18:06:11",58317,-50.75,14.37,13.21
"2017-05-26 18:06:12",58318,-50.75,14.37,13.22
"2017-05-26 18:06:13",58319,-50.75,14.37,13.22
"2017-05-26 18:06:14",58320,-50.62,14.37,13.21
"2017-05-26 18:06:15",58321,-50.75,14.37,13.21
"2017-05-26 18:06:16",58322,-50.75,14.37,13.21
"2017-05-26 18:06:17",58323,-50.75,14.37,13.21
"2017-05-26 18:12:47",58713,-50.89,14.32,13.17
"2017-05-26 18:12:48",58714,-50.75,14.32,13.17
"2017-05-26 18:12:49",58715,-50.75,14.32,13.17
"2017-05-26 18:12:50",58716,-50.89,14.32,13.17
"2017-05-26 18:12:51",58717,-50.89,14.32,13.17
"2017-05-26 18:12:52",58718,-50.89,14.32,13.17
"2017-05-26 18:12:53",58719,-50.75,14.32,13.17
"2017-05-26 18:12:54",58720,-50.75,14.32,13.17
"2017-05-26 18:12:55",58721,-50.89,14.32,13.17
"2017-05-26 18:12:56",58722,-50.89,14.32,13.17
"2017-05-26 18:12:57",58723,-50.89,14.32,13.17
"2017-05-26 18:12:58",58724,-50.75,14.32,13.17
"2017-05-26 18:12:59",58725,-50.75,14.32,13.17
"2017-05-26 18:13:00",58726,-50.89,14.32,13.17
"2017-05-26 18:13:01",58727,-50.89,14.32,13.17
"2017-05-26 18:13:02",58728,-50.89,14.32,13.04
"2017-05-26 18:13:03",58729,-50.75,14.32,13.02
"2017-05-26 18:13:04",58730,-50.75,14.32,13.04
"2017-05-26 18:13:05",58731,-50.89,14.32,13.02
"2017-05-26 18:13:06",58732,-50.89,14.32,13.15
"2017-05-26 18:13:07",58733,-50.75,14.32,13.15
"2017-05-26 18:13:08",58734,-50.75,14.32,13.02
"2017-05-26 18:13:09",58735,-50.75,14.32,13.14
"2017-05-26 18:13:10",58736,-50.89,14.32,13.15
"2017-05-26 18:13:11",58737,-50.89,14.32,13.15
"2017-05-26 18:13:12",58738,-50.75,14.32,13.15
"2017-05-26 18:13:13",58739,-50.75,14.32,13.15
"2017-05-26 18:13:14",58740,-50.75,14.32,13.15
"2017-05-26 18:13:15",58741,-50.89,14.32,13.15
"2017-05-26 18:13:16",58742,-50.89,14.32,13.15
"2017-05-26 18:13:17",58743,-50.75,14.32,13.15
"2017-05-26 18:13:18",58744,-50.75,14.32,13.15
"2017-05-26 18:13:19",58745,-50.75,14.32,13.15
"2017-05-26 18:13:20",58746,-50.89,14.32,13.15
"2017-05-26 18:13:21",58747,-50.89,14.32,13.16
"2017-05-26 18:13:22",58748,-50.75,14.32,13.15
"2017-05-26 18:13:23",58749,-50.75,14.32,13.15
"2017-05-26 18:13:24",58750,-50.75,14.32,13.15
"2017-05-26 18:13:25",58751,-50.89,14.32,13.15
"2017-05-26 18:13:26",58752,-50.89,14.32,13.15
"2017-05-26 18:13:27",58753,-50.75,14.32,13.15
"2017-05-26 18:13:28",58754,-50.75,14.32,13.16
"2017-05-26 18:13:29",58755,-50.75,14.32,13.15
"2017-05-26 18:13:30",58756,-50.89,14.32,13.15
"2017-05-26 18:13:31",58757,-50.89,14.32,13.15
"2017-05-26 18:13:32",58758,-50.75,14.32,13.15
"2017-05-26 18:13:33",58759,-50.75,14.32,13.14
"2017-05-26 18:13:34",58760,-50.75,14.32,13.14
"2017-05-26 18:13:35",58761,-50.89,14.32,13.15
"2017-05-26 18:13:36",58762,-50.89,14.32,13.15
"2017-05-26 18:13:37",58763,-50.89,14.32,13.15
"2017-05-26 18:13:38",58764,-50.75,14.32,13.15
"2017-05-26 18:13:39",58765,-50.75,14.32,13.15
"2017-05-26 18:13:40",58766,-50.89,14.32,13.14
"2017-05-26 18:13:41",58767,-50.89,14.32,13.14
"2017-05-26 18:13:42",58768,-50.89,14.32,13.15
"2017-05-26 18:13:43",58769,-50.89,14.32,13.15
"2017-05-26 18:13:44",58770,-50.75,14.32,13.15
"2017-05-26 18:13:45",58771,-50.89,14.32,13.15
"2017-05-26 18:13:46",58772,-50.89,14.32,13.15
"2017-05-26 18:13:47",58773,-50.89,14.32,13.15
"2017-05-26 18:13:48",58774,-50.89,14.32,13.15
"2017-05-26 18:13:49",58775,-50.75,14.32,13.15
"2017-05-26 18:13:50",58776,-50.89,14.32,13.15
"2017-05-26 18:13:51",58777,-50.89,14.32,13.15
"2017-05-26 18:13:52",58778,-50.89,14.32,13.15
"2017-05-26 18:13:53",58779,-50.89,14.32,13.15
"2017-05-26 18:13:54",58780,-50.75,14.32,13.15
"2017-05-26 18:13:55",58781,-50.89,14.32,13.15
"2017-05-26 18:13:56",58782,-50.89,14.32,13.15
"2017-05-26 18:13:57",58783,-50.89,14.32,13.15
"2017-05-26 18:13:58",58784,-50.89,14.32,13.16
"2017-05-26 18:13:59",58785,-50.75,14.32,13.15
"2017-05-26 18:14:00",58786,-50.89,14.32,13.15
"2017-05-26 18:14:01",58787,-50.89,14.32,13.15
"2017-05-26 18:14:02",58788,-50.75,14.32,13.15
"2017-05-26 18:14:03",58789,-50.75,14.32,13.15
"2017-05-26 18:14:04",58790,-50.75,14.32,13.16
"2017-05-26 18:14:05",58791,-50.89,14.32,13.15
"2017-05-26 18:14:06",58792,-50.89,14.32,13.15
"2017-05-26 18:14:07",58793,-50.75,14.32,13.16
"2017-05-26 18:14:08",58794,-50.75,14.32,13.15
"2017-05-26 18:14:09",58795,-50.75,14.32,13.16
"2017-05-26 18:14:10",58796,-50.89,14.32,13.15
"2017-05-26 18:14:11",58797,-50.89,14.32,13.15
"2017-05-26 18:14:12",58798,-50.75,14.32,13.14
"2017-05-26 18:14:13",58799,-50.75,14.32,13.15
"2017-05-26 18:14:14",58800,-50.75,14.32,13.15
"2017-05-26 18:14:15",58801,-50.89,14.32,13.15
"2017-05-26 18:14:16",58802,-50.89,14.32,13.15
"2017-05-26 18:14:17",58803,-50.75,14.32,13.15
"2017-05-26 18:14:18",58804,-50.75,14.32,13.03
"2017-05-26 18:14:19",58805,-50.75,14.32,13
"2017-05-26 18:14:20",58806,-50.89,14.32,13.02
"2017-05-26 18:14:21",58807,-50.75,14.32,13.02
"2017-05-26 18:14:22",58808,-50.75,14.32,13.12
"2017-05-26 18:14:23",58809,-50.75,14.32,13.14
"2017-05-26 18:14:24",58810,-50.75,14.32,13.02
"2017-05-26 18:14:25",58811,-50.89,14.32,13
"2017-05-26 18:14:26",58812,-50.89,14.32,13.19
"2017-05-26 19:00:00",58813,-50.77,14.15,12.67
"2017-05-26 19:00:01",58814,-50.75,13.97,12.9
"2017-05-26 19:00:02",58815,-50.75,13.97,12.89
"2017-05-26 19:00:03",58816,-50.75,13.97,12.85
"2017-05-26 19:00:04",58817,-50.75,13.97,12.85
"2017-05-26 19:00:05",58818,-50.75,13.97,12.84
"2017-05-26 19:00:06",58819,-50.75,13.97,12.85
"2017-05-26 19:00:07",58820,-50.75,13.97,12.85
"2017-05-26 19:00:08",58821,-50.75,13.97,12.82
"2017-05-26 19:12:47",59580,-50.75,13.85,13.06
"2017-05-26 19:12:48",59581,-50.75,13.85,13.07
"2017-05-26 19:12:49",59582,-50.62,13.85,13.07
"2017-05-26 19:12:50",59583,-50.75,13.85,13.07
"2017-05-26 19:12:51",59584,-50.75,13.85,13.07
"2017-05-26 19:12:52",59585,-50.75,13.85,13.08
"2017-05-26 19:12:53",59586,-50.62,13.85,13.08
"2017-05-26 19:12:54",59587,-50.62,13.85,13.08
"2017-05-26 19:12:55",59588,-50.75,13.85,13.08
"2017-05-26 19:12:56",59589,-50.75,13.85,13.07
"2017-05-26 19:12:57",59590,-50.75,13.85,13.07
"2017-05-26 19:12:58",59591,-50.75,13.85,13.07
"2017-05-26 19:12:59",59592,-50.62,13.85,13.07
"2017-05-26 19:13:00",59593,-50.75,13.85,13.07
"2017-05-26 19:13:01",59594,-50.75,13.85,13.07
"2017-05-26 19:13:02",59595,-50.75,13.85,13.07
"2017-05-26 19:13:03",59596,-50.75,13.85,13.08
"2017-05-26 19:13:04",59597,-50.62,13.85,13.08
"2017-05-26 19:13:05",59598,-50.75,13.85,13.08
"2017-05-26 19:13:06",59599,-50.75,13.85,13.07
"2017-05-26 19:13:07",59600,-50.75,13.85,13.07
"2017-05-26 19:13:08",59601,-50.75,13.85,13.07
"2017-05-26 19:13:09",59602,-50.62,13.85,13.07
"2017-05-26 19:13:10",59603,-50.75,13.85,13.07
"2017-05-26 19:13:11",59604,-50.75,13.85,13.07
"2017-05-26 19:13:12",59605,-50.75,13.85,13.07
"2017-05-26 19:13:13",59606,-50.75,13.85,13.07
"2017-05-26 19:13:14",59607,-50.62,13.85,13.07
"2017-05-26 19:13:15",59608,-50.75,13.85,13.07
"2017-05-26 19:13:16",59609,-50.75,13.85,13.08
"2017-05-26 19:13:17",59610,-50.75,13.85,13.07
"2017-05-26 19:13:18",59611,-50.62,13.85,13.07
"2017-05-26 19:13:19",59612,-50.62,13.85,13.07
"2017-05-26 19:13:20",59613,-50.75,13.85,13.07
"2017-05-26 19:13:21",59614,-50.75,13.85,13.07
"2017-05-26 19:13:22",59615,-50.75,13.85,13.08
"2017-05-26 19:13:23",59616,-50.75,13.85,13.08
"2017-05-26 19:13:24",59617,-50.62,13.85,13.07
"2017-05-26 19:13:25",59618,-50.75,13.85,13.08
"2017-05-26 19:13:26",59619,-50.75,13.85,13.07
"2017-05-26 19:13:27",59620,-50.75,13.85,13.07
"2017-05-26 19:13:28",59621,-50.75,13.85,13.08
"2017-05-26 19:13:29",59622,-50.62,13.85,13.07
"2017-05-26 19:13:30",59623,-50.89,13.85,13.07
"2017-05-26 19:13:31",59624,-50.75,13.85,13.07
"2017-05-26 19:13:32",59625,-50.75,13.85,13.08
"2017-05-26 19:13:33",59626,-50.75,13.85,13.07
"2017-05-26 19:13:34",59627,-50.75,13.85,13.07
"2017-05-26 19:13:35",59628,-50.89,13.85,13.07
"2017-05-26 19:13:36",59629,-50.75,13.85,13.08
"2017-05-26 19:13:37",59630,-50.75,13.85,13.08
"2017-05-26 19:13:38",59631,-50.75,13.85,13.07
"2017-05-26 19:13:39",59632,-50.75,13.85,13.07
"2017-05-26 19:13:40",59633,-50.89,13.85,13.07
"2017-05-26 19:13:41",59634,-50.75,13.85,13.06
"2017-05-26 19:13:42",59635,-50.75,13.85,13.06
"2017-05-26 19:13:43",59636,-50.75,13.85,13.07
"2017-05-26 19:13:44",59637,-50.75,13.85,13.07
"2017-05-26 19:13:45",59638,-50.89,13.85,13.07
"2017-05-26 19:13:46",59639,-50.75,13.85,13.07
"2017-05-26 19:13:47",59640,-50.75,13.85,13.07
"2017-05-26 19:13:48",59641,-50.75,13.85,13.07
"2017-05-26 19:13:49",59642,-50.62,13.85,13.07
"2017-05-26 19:13:50",59643,-50.89,13.85,13.07
"2017-05-26 19:13:51",59644,-50.75,13.85,13.07
"2017-05-26 19:13:52",59645,-50.75,13.85,13.07
"2017-05-26 19:13:53",59646,-50.75,13.85,13.07
"2017-05-26 19:13:54",59647,-50.75,13.85,13.07
"2017-05-26 19:13:55",59648,-50.89,13.85,13.07
"2017-05-26 19:13:56",59649,-50.89,13.85,13.07
"2017-05-26 19:13:57",59650,-50.75,13.85,13.07
"2017-05-26 19:13:58",59651,-50.75,13.85,13.07
"2017-05-26 19:13:59",59652,-50.75,13.85,13.07
"2017-05-26 19:14:00",59653,-50.89,13.85,13.07
"2017-05-26 19:14:01",59654,-50.89,13.85,13.07
"2017-05-26 19:14:02",59655,-50.75,13.85,13.07
"2017-05-26 19:14:03",59656,-50.75,13.85,13.05
"2017-05-26 19:14:04",59657,-50.75,13.85,13.05
"2017-05-26 19:14:05",59658,-50.89,13.85,13.05
"2017-05-26 19:14:06",59659,-50.89,13.85,13.05
"2017-05-26 19:14:07",59660,-50.89,13.85,13.05
"2017-05-26 19:14:08",59661,-50.75,13.85,13.05
"2017-05-26 19:14:09",59662,-50.75,13.85,13.05
"2017-05-26 19:14:10",59663,-50.89,13.85,13.05
"2017-05-26 19:14:11",59664,-50.89,13.85,13.05
"2017-05-26 19:14:12",59665,-50.89,13.85,13.06
"2017-05-26 19:14:13",59666,-50.75,13.85,13.05
"2017-05-26 19:14:14",59667,-50.75,13.85,13.06
"2017-05-26 19:14:15",59668,-50.89,13.85,13.06
"2017-05-26 19:14:16",59669,-50.89,13.85,13.05
"2017-05-26 19:14:17",59670,-50.89,13.85,13.05
"2017-05-26 19:14:18",59671,-50.89,13.85,13.05
"2017-05-26 19:14:19",59672,-50.75,13.85,13.05
"2017-05-26 19:14:20",59673,-50.89,13.85,13.05
"2017-05-26 19:14:21",59674,-50.89,13.85,13.05
"2017-05-26 19:14:22",59675,-50.89,13.85,13.05
"2017-05-26 19:14:23",59676,-50.75,13.85,13.05
"2017-05-26 19:14:24",59677,-50.75,13.85,13.05
"2017-05-26 19:14:25",59678,-50.89,13.85,13.05
"2017-05-26 19:14:26",59679,-50.89,13.85,13.12
"2017-05-26 20:00:00",59680,-50.76,13.64,12.74
"2017-05-26 20:00:01",59681,-50.75,13.45,12.82
"2017-05-26 20:00:02",59682,-50.75,13.45,12.81
